company_name	regorg	regidate	morregcno	priclasecam	change	public_date	status	cancel	guadetali	mortagee	priclasec	company_name	bbd_qyxx_id	bbd_unique_id
安庆清怡精密纺有限责任公司	安庆市宜秀区市场监督管理局	2016/8/26	5.5614E+13	3000		2016/8/26	有效		[{"owner":"安庆清怡精密纺有限责任公司","name":"机械设备","details":"484台套，良好，安庆清怡精密纺有限责任公司","remarks":}]	[{"morname":"兴业银行股份有限公司安庆分行","morno":"其他","idno":"91340800566357834R"}]	[{"period":"自2016年08月26日至2019年08月26日","amount":"3000万元","kind":"借款合同","range":"双方合同之约定","remarks":}]	安庆清怡精密纺有限责任公司	0c8a723f63ff4e08b0c801f37085ec15	e9bc1501c12b1981ba8fb5638f8d2d53
铜陵市超远精密电子科技有限公司	铜陵市经济开发区市场监督管理局	2014/12/29	5.6204E+13	2800		2014/12/29	有效		[{"owner":"铜陵市超远精密电子科技有限公司","name":"自动光学检查机","details":"2套，良好，铜陵市超远精密电子科技有限公司内","remarks":},{"owner":"铜陵市超远精密电子科技有限公司","name":"废气系统及安装等","details":"151套，良好，铜陵市超远精密电子科技有限公司内","remarks":}]	[{"morname":"上海浦东发展银行股份有限公司铜陵支行","morno":,"idno":"340700000040097"}]	[{"period":"自2014年12月29日至2016年12月25日","amount":"2800万元","kind":"借款合同","range":"详见最高额抵押合同","remarks":}]	铜陵市超远精密电子科技有限公司	decf6b1c9d444ffa95091b1247167222	ae3784af94c7bf2d87b0e0852dffc139
铜陵市旋力特殊钢有限公司	义安区市场监督管理局	2016/3/10	5.6205E+13	2500		2016/3/10	有效		[{"owner":"旋力特殊钢公司","name":"机械设备","details":"313项机械设备，存放于公司厂区","remarks":}]	[{"morname":"铜陵皖江农村商业银行股份有限公司","morno":"其他","idno":}]	[{"period":"自2016年03月10日至2017年03月10日","amount":"2500万元","kind":"借款合同","range":"见抵押合同","remarks":}]	铜陵市旋力特殊钢有限公司	419db442f8a0428ba547571db5c87d95	279e1c9238312a24d46eaa5facbe936b
安徽三宝棉纺针织投资有限公司	界首市市场监督管理局	2016/7/8	2016047	2500		2016/7/8	有效		[{"owner":"安徽三宝棉纺针织投资有限公司","name":"机器设备","details":"成新率70%  所在地：安徽三宝棉纺针织投资有限公司","remarks":}]	[{"morname":"界首市工业投资有限公司","morno":"其他","idno":"91341282060817813T"}]	[{"period":"自2016年07月08日至2018年07月07日","amount":"2500万元","kind":"借款合同","range":"借款本金及利息、罚息、违约金、损害赔偿金等","remarks":}]	安徽三宝棉纺针织投资有限公司	c362a3067a5e44ac95279be266aae31d	d09ad5dac5e041a8942fae842fd2f7a9
安庆清怡精密纺有限责任公司	安庆市宜秀区市场监督管理局	2016/3/22	5.5614E+13	2500		2016/3/22	无效		[{"owner":"安庆清怡精密纺有限责任公司","name":"机械设备","details":"安庆清怡精密纺有限责任公司，良","remarks":}]	[{"morname":"安徽省信用担保集团有限公司","morno":"其他","idno":"340000000038806"}]	[{"period":"自2016年03月22日至2017年03月22日","amount":"2500万元","kind":"借款合同","range":"双方合同之约定","remarks":}]	安庆清怡精密纺有限责任公司	0c8a723f63ff4e08b0c801f37085ec15	fef12ac3874ebd321f02ec167b888a8f
安徽东方帝维生物制品股份有限公司	亳州市经济开发区工商分局	2015/11/10	5.5806E+13	2260		2015/11/10	无效	[{"cancel_reason":"2","cancel_date":"2016年01月07日"}]	[{"owner":"安徽东方帝维生物制品股份有限公司","name":"工艺管道系统","details":"详见抵押物概况","remarks":"保证提供的材料真实、合法、有效、一切责任由当事人承担"}]	[{"morname":"亳州市谯城区金地融资担保有限公司","morno":"其他","idno":"341602000005930"}]	[{"period":"自2015年11月09日至2016年11月09日","amount":"2260万元","kind":"融资租赁合同","range":"包括所有主合同项下的全部借款本金、利息、复利罚息、违约金、赔偿金、及实现债权的费用和所有其他应付的费用。","remarks":}]	安徽东方帝维生物制品股份有限公司	768aa0c335ed49188d49276684f0e7ed	f654a76a9622d6df6600ff00722bc4fb
安徽东方帝维生物制品股份有限公司	亳州市经济开发区工商分局	2015/3/17	5.5806E+13	2260		2015/3/17	无效	[{"cancel_reason":"2","cancel_date":"2015年11月17日"}]	[{"owner":"安徽东方帝维生物制品股份有限公司","name":"工艺管道系统","details":"详见抵押物概况","remarks":}]	[{"morname":"亳州市谯城区金地融资担保有限公司","morno":"其他","idno":"341602000005930"}]	[{"period":"自2015年03月17日至2018年03月17日","amount":"2260万元","kind":"其他合同","range":"包括所有主合同项下的全部借款本金、利息、复利、罚息、违约金、赔偿金、及实现债权的费用和所有其他应付的费用","remarks":}]	安徽东方帝维生物制品股份有限公司	768aa0c335ed49188d49276684f0e7ed	204d2fe176825a4462a219c925725c9e
滁州市新江玻璃制品有限责任公司	滁州市经济开发区工商分局	2016/3/11	5.509E+13	2200		2016/3/11	有效		[{"owner":"新江玻璃公司","name":"钢化炉","details":"钢化炉等机器共98台，均存放在该公司内","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司车站支行","morno":"其他","idno":"91341100152622933Q"}]	[{"period":"自2016年01月12日至2017年01月12日","amount":"2200万元","kind":"借款合同","range":"机器设备","remarks":}]	滁州市新江玻璃制品有限责任公司	a377f1cd640843fba5009b7cd0c7427b	f28e5572fbb9e82a90923a842d9a3fc7
安徽银河皮革有限公司	界首市市场监督管理局	2015/8/26	2015030	2180		2015/8/26	无效	[{"cancel_reason":"1","cancel_date":"2016年09月06日"}]	[{"owner":"安徽银河皮革有限公司","name":"蓝湿皮革","details":"数量151430张、所在地安徽银河皮革有限公司","remarks":}]	[{"morname":"界首市发展中小型融资担保有限责任公司","morno":"其他","idno":"341282000019708"}]	[{"period":"自2015年08月26日至2016年08月26日","amount":"2180万元","kind":"借款合同","range":"本金及利息罚息、违约金等","remarks":}]	安徽银河皮革有限公司	5dd7824788ee44c290eb14c972c6192f	3dc9483df05dcbcbc96630eda4a8d5ee
安徽浙泰不锈钢集团有限公司	怀远县市场监督管理局	2016/3/30	5.5201E+13	2176		2016/3/30	有效		[{"owner":"安徽浙泰不锈钢集团有限公司","name":"1.4米热锯","details":"1台 良好 良好 该公司院内","remarks":},{"owner":"安徽浙泰不锈钢集团有限公司","name":"减速机","details":"1台 良好 良好 该公司院内","remarks":},{"owner":"安徽浙泰不锈钢集团有限公司","name":"调直机","details":"1台 良好 良好 该公司院内","remarks":},{"owner":"安徽浙泰不锈钢集团有限公司","name":"推钢机","details":"1台 良好 良好 该公司院内","remarks":},{"owner":"安徽浙泰不锈钢集团有限公司","name":"地坑退火保温炉设施","details":"1台 良好 良好 该公司院内","remarks":},{"owner":"安徽浙泰不锈钢集团有限公司","name":"550轧机组","details":"1台 良好 良好 该公司院内","remarks":},{"owner":"安徽浙泰不锈钢集团有限公司","name":"450轧机组","details":"1台 良好 良好 该公司院内","remarks":},{"owner":"安徽浙泰不锈钢集团有限公司","name":"切头机","details":"1台 良好 良好 该公司院内","remarks":}]	[{"morname":"怀远县城市投资发展有限责任公司","morno":"其他","idno":"91340321743067388J"}]	[{"period":"自2015年12月10日至2018年11月25日","amount":"2176万元","kind":"借款合同","range":"主债权","remarks":}]	安徽浙泰不锈钢集团有限公司	4d0c6e9baaf24a8b8dbf701d2e8e487c	43dbe6402a29bafa4bd25f02dc91baeb
安徽华中天力铝业有限公司	濉溪县工商行政管理局市场规范局	2015/9/30	5.6104E+13	2000		2015/9/30	无效	[{"cancel_reason":"1","cancel_date":"2016年11月14日"}]	[{"owner":"安徽华中天力铝业有限公司","name":"倾斜式铸轧机、四辊不可逆铝冷轧机","details":"3套，质量状况良好，存放公司厂房内。","remarks":}]	[{"morname":"淮北市同创融资担保集团有限公司","morno":"其他","idno":"340600000007363"}]	[{"period":"自2015年09月28日至2017年03月28日","amount":"2000万元","kind":"借款合同","range":"本金、利息、违约金等相关费用","remarks":}]	安徽华中天力铝业有限公司	325c5fe187f84ebca445ed12ea94ef41	96158741bca805198b8ae3d3b2ad673a
铜陵市旋力特殊钢有限公司	义安区市场监督管理局市场规范管理局	2015/8/20	5.6205E+13	2000		2015/8/20	有效		[{"owner":"旋力特殊钢公司","name":"机械设备","details":"良好，于东联乡公司车间内。","remarks":}]	[{"morname":"铜陵县融资担保中心有限公司","morno":"其他","idno":"340721000003609"}]	[{"period":"自2015年08月03日至2016年02月03日","amount":"2000万元","kind":"借款合同","range":"见抵押合同第三条","remarks":}]	铜陵市旋力特殊钢有限公司	419db442f8a0428ba547571db5c87d95	d24d821f2f51bb6d0e200ec5a99527b3
铜陵市旋力特殊钢有限公司	义安区市场监督管理局	2016/8/4	5.6202E+13	2000		2016/8/4	无效	[{"cancel_reason":"1","cancel_date":"2017年01月20日"}]	[{"owner":"旋力特殊钢公司","name":"装载机5台，变压器桥架1批，轴流风机成套设备1套，电缆1批，铁钩浇注料257.145吨","details":"质量良好，存放于公司车间","remarks":}]	[{"morname":"铜陵县融资担保中心有限公司","morno":"其他","idno":"913407217233442880"}]	[{"period":"自2016年07月30日至2017年01月30日","amount":"2000万元","kind":"借款合同","range":"见抵押合同","remarks":}]	铜陵市旋力特殊钢有限公司	419db442f8a0428ba547571db5c87d95	86f0ce49ff15236636ec96a1a5723a7a
铜陵市旋力特殊钢有限公司	义安区市场监督管理局市场规范管理局	2015/8/20	5.6205E+13	2000		2015/8/20	有效		[{"owner":"旋力特殊钢公司","name":"机械设备","details":"良好，于东联乡公司车间内。","remarks":}]	[{"morname":"铜陵县融资担保中心有限公司","morno":"其他","idno":"340721000003609"}]	[{"period":"自2015年08月03日至2016年02月03日","amount":"2000万元","kind":"借款合同","range":"见抵押合同第三条","remarks":}]	铜陵市旋力特殊钢有限公司	419db442f8a0428ba547571db5c87d95	b396850cd8de55b0bf23a111586154d5
宿州市东大木业有限公司	宿州市埇桥区市场监督管理局	2016/8/11	5.5703E+13	2000		2016/8/11	有效		[{"owner":"宿州市东大木业有限公司","name":"机器设备","details":"4688万元","remarks":}]	[{"morname":"宿州市中小企业融资担保有限公司","morno":"其他","idno":"91341300683613569N"}]	[{"period":"自2016年08月11日至2019年12月31日","amount":"2000万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	宿州市东大木业有限公司	e9cca207b73e456686c7078064a99b74	802cff8fa7d61b7ea5a682c46e7955a5
宿州市东大木业有限公司	宿州市埇桥区市场监督管理局	2015/3/31	5.5703E+13	2000		2015/3/31	有效		[{"owner":"宿州市东大木业有限公司","name":"机器设备","details":"7939万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":}]	[{"period":"自2015年03月17日至2016年03月17日","amount":"2000万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	宿州市东大木业有限公司	e9cca207b73e456686c7078064a99b74	5880bbc648faab4e360552e549bcc276
铜陵市旋力特殊钢有限公司	义安区市场监督管理局	2016/9/5	5.6202E+13	2000		2016/9/5	有效		[{"owner":"旋力特殊钢公司","name":"制氧车间146套机械设备，炼钢厂167项机械设备","details":"良好，存放于公司炼钢车间、制氧车间。","remarks":}]	[{"morname":"铜陵皖江农村商业银行股份有限公司","morno":"其他","idno":"91340700798146104Y"}]	[{"period":"自2016年09月06日至2017年09月05日","amount":"2000万元","kind":"借款合同","range":"见抵押合同","remarks":}]	铜陵市旋力特殊钢有限公司	419db442f8a0428ba547571db5c87d95	f50d553901e7ef260a22cdbfb5726d3b
铜陵市旋力特殊钢有限公司	义安区市场监督管理局	2016/8/4	5.6202E+13	2000		2016/8/4	无效	[{"cancel_reason":"1","cancel_date":"2017年01月20日"}]	[{"owner":"旋力特殊钢公司","name":"铸铁模176吨，聚乙烯耐磨衬板241平米，PIC控制系统1套，硅锰499吨，除尘成套设备1套，除尘系统1套，控制电缆1批，胶带输送机8台，烟气净化系统1套","details":"质量良好，存放于公司生产车间","remarks":}]	[{"morname":"铜陵县融资担保中心有限公司","morno":"其他","idno":"913407217233442880"}]	[{"period":"自2016年07月30日至2017年01月30日","amount":"2000万元","kind":"借款合同","range":"见抵押合同第三条","remarks":}]	铜陵市旋力特殊钢有限公司	419db442f8a0428ba547571db5c87d95	1033068d929fbabeb2bc5a52b96a2df0
铜陵市旋力特殊钢有限公司	义安区市场监督管理局	2016/2/5	5.6205E+13	2000		2016/2/5	无效	[{"cancel_reason":"1","cancel_date":"2016年08月04日"}]	[{"owner":"旋力特殊钢公司","name":"机械设备","details":"状况良好，存放于公司所在地","remarks":}]	[{"morname":"铜陵县融资担保中心有限公司","morno":"其他","idno":"340721000003609"}]	[{"period":"自2016年01月29日至2016年07月29日","amount":"2000万元","kind":"借款合同","range":"见抵押合同","remarks":}]	铜陵市旋力特殊钢有限公司	419db442f8a0428ba547571db5c87d95	e6cb8139315f2b07cd2566874db54aa8
铜陵市旋力特殊钢有限公司	义安区市场监督管理局	2016/10/11	5.6202E+13	2000		2016/10/11	有效		[{"owner":"旋力特殊钢公司","name":"钢渣处理系统4台，连铸设备35台，电除尘器2套，煤气除尘器1套，非正弦搅动控制系统1套","details":"存放于公司钢厂车间","remarks":}]	[{"morname":"铜陵金誉中小企业信用担保中心","morno":,"idno":"12340700705093737U"}]	[{"period":"自2016年10月12日至2017年10月12日","amount":"2000万元","kind":"借款合同","range":"见抵押合同","remarks":}]	铜陵市旋力特殊钢有限公司	419db442f8a0428ba547571db5c87d95	cda4c0e3fb2f47d554e332eb5ce15057
